what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1303066152390
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1303066152390
java.version,sysinfo,,,"1.6.0_24",1303066152390
java.vm.info,sysinfo,,,"mixed mode, sharing",1303066152390
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1303066152390
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1303066152390
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1303066152390
java.vm.specification.version,sysinfo,,,"1.0",1303066152390
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1303066152390
java.vm.version,sysinfo,,,"19.1-b02",1303066152390
started,bundle,com.google.gwt.eclipse.sdkbundle,2.2.0.v201103311225,"com.google.gwt.eclipse.sdkbundle",1303066152484
started,bundle,com.google.gdt.eclipse.suite,2.2.1.v201103311225,"com.google.gdt.eclipse.suite",1303066152656
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1303066153015
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1303066153484
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303066154859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303066183125
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ProjectsView",1303066215765
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackagesView",1303066226796
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ProjectsView",1303066228078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303066229468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303066231765
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303066232234
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303066234328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303066234656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303066235281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303066242578
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1303066244125
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ProjectsView",1303066244156
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303066245218
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303066356734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303066358734
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303067110671
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303067111843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303067155781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303067192000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303067208421
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303067211312
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303067221062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303067228531
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1303067237500
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.13,"org.tigris.subversion.clientadapter.javahl",1303067238875
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.12,"org.tigris.subversion.clientadapter.svnkit",1303067238875
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1303067244468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303067332703
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1303067332718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303067334156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303067334156
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303067334218
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303067356437
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303067357468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303067890187
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.ProjectsView",1303067890765
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1303067891046
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1303067891812
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1303067891812
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1303067891812
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1303067891812
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1303067891812
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1303067891812
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1303067891812
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1303067891812
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1303067891812
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1303067891812
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1303067891812
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1303067891812
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1303067891812
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1303067891812
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1303067891812
stopped,bundle,org.eclipse.wb.core.databinding.xml,0.9.0.r36x201103301753,"org.eclipse.wb.core.databinding.xml",1303067891812
stopped,bundle,org.eclipse.wb.core.databinding,0.9.0.r36x201103301742,"org.eclipse.wb.core.databinding",1303067891812
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1303067891859
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1303067891859
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1303067891859
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1303067891859
stopped,bundle,com.google.appengine.eclipse.sdkbundle,1.4.3.v201103311225,"com.google.appengine.eclipse.sdkbundle",1303067891859
stopped,bundle,com.google.gdt.eclipse.maven,2.2.1.v201103311225,"com.google.gdt.eclipse.maven",1303067891859
stopped,bundle,com.google.gdt.eclipse.suite,2.2.1.v201103311225,"com.google.gdt.eclipse.suite",1303067891859
stopped,bundle,com.google.appengine.eclipse.core,2.2.1.v201103311225,"com.google.appengine.eclipse.core",1303067891859
stopped,bundle,com.google.gwt.eclipse.oophm,2.2.1.v201103311225,"com.google.gwt.eclipse.oophm",1303067891859
stopped,bundle,com.google.gwt.eclipse.sdkbundle,2.2.0.v201103311225,"com.google.gwt.eclipse.sdkbundle",1303067891859
stopped,bundle,com.google.gwt.eclipse.core,2.2.1.v201103311225,"com.google.gwt.eclipse.core",1303067891937
stopped,bundle,com.google.gdt.eclipse.core,2.2.1.v201103311225,"com.google.gdt.eclipse.core",1303067891937
stopped,bundle,com.google.gdt.eclipse.platform,2.2.1.v201103311225,"com.google.gdt.eclipse.platform",1303067891937
