what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116173109
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1295116175937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116176421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116183671
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1295116183687
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1295116201078
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1295116213125
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1295116218062
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1295116232125
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1295116235671
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1295116236484
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1295116236625
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1295116237031
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1295116237625
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1295116237781
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1295116237906
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1295116238375
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1295116241921
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1295116251421
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116268250
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116360953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116363515
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1295116363531
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116366953
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1295116378171
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116385421
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.findReplace",1295116385437
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116386828
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116392671
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116463031
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1295116467250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116467718
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116474421
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1295116474453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116526968
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116635500
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.debug.ui",1295116638562
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1295116641593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116642078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116779484
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1295116781937
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1295116782890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116783359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116790953
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1295116790984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116799906
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116873078
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116874265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116877718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116883859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116951625
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1295116952968
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1295116953718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116954203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295116961703
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1295116961734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295117064609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295117064656
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295117066000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295117066156
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295117067031
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295117068468
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1295117068515
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1295117068796
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1295117069093
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1295117069093
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1295117069093
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1295117069093
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1295117069093
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1295117069093
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1295117069109
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1295117069109
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1295117069109
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1295117069109
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1295117069109
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1295117069109
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1295117069109
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1295117069109
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1295117069109
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1295117069109
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1295117069109
